water_type,wavelength_nm,quantity,value_per_m,unit,status,note
1C,328,a,0.419,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,328,b,0.511,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,329,a,0.413,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,329,b,0.51,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,330,a,0.408,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,330,b,0.509,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,331,a,0.402,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,331,b,0.509,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,332,a,0.397,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,332,b,0.508,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,333,a,0.391,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,333,b,0.508,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,334,a,0.385,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,334,b,0.507,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,335,a,0.38,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,335,b,0.506,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,336,a,0.375,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,336,b,0.506,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,337,a,0.369,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,337,b,0.505,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,338,a,0.363,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,338,b,0.505,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,339,a,0.357,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,339,b,0.504,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,340,a,0.351,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,340,b,0.503,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,341,a,0.345,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,341,b,0.503,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,342,a,0.338,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,342,b,0.502,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,343,a,0.332,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,343,b,0.502,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,344,a,0.325,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,344,b,0.501,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,345,a,0.319,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,345,b,0.5,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,346,a,0.312,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,346,b,0.5,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,347,a,0.305,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,347,b,0.499,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,348,a,0.299,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,348,b,0.499,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,349,a,0.293,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,349,b,0.498,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,350,a,0.287,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,350,b,0.498,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,351,a,0.282,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,351,b,0.497,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,352,a,0.276,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,352,b,0.497,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,353,a,0.271,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,353,b,0.496,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,354,a,0.266,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,354,b,0.496,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,355,a,0.262,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,355,b,0.495,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,356,a,0.258,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,356,b,0.495,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,357,a,0.254,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,357,b,0.494,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,358,a,0.25,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,358,b,0.493,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,359,a,0.247,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,359,b,0.493,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,360,a,0.244,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,360,b,0.492,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,361,a,0.241,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,361,b,0.492,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,362,a,0.238,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,362,b,0.491,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,363,a,0.236,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,363,b,0.491,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,364,a,0.233,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,364,b,0.49,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,365,a,0.231,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,365,b,0.49,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,366,a,0.229,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,366,b,0.489,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,367,a,0.227,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,367,b,0.489,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,368,a,0.226,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,368,b,0.488,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,369,a,0.224,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,369,b,0.488,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,370,a,0.222,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,370,b,0.487,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,371,a,0.22,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,371,b,0.487,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,372,a,0.219,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,372,b,0.486,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,373,a,0.218,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,373,b,0.486,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,374,a,0.216,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,374,b,0.486,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,375,a,0.215,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,375,b,0.485,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,376,a,0.214,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,376,b,0.485,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,377,a,0.213,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,377,b,0.484,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,378,a,0.211,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,378,b,0.484,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,379,a,0.21,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,379,b,0.483,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,380,a,0.209,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,380,b,0.483,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,381,a,0.208,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,381,b,0.482,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,382,a,0.207,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,382,b,0.482,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,383,a,0.205,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,383,b,0.481,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,384,a,0.204,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,384,b,0.481,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,385,a,0.203,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,385,b,0.48,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,386,a,0.201,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,386,b,0.48,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,387,a,0.2,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,387,b,0.48,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,388,a,0.199,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,388,b,0.479,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,389,a,0.198,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,389,b,0.479,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,390,a,0.197,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,390,b,0.478,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,391,a,0.195,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,391,b,0.478,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,392,a,0.194,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,392,b,0.477,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,393,a,0.193,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,393,b,0.477,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,394,a,0.191,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,394,b,0.477,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,395,a,0.19,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,395,b,0.476,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,396,a,0.189,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,396,b,0.476,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,397,a,0.188,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,397,b,0.475,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,398,a,0.187,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,398,b,0.475,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,399,a,0.186,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
1C,399,b,0.474,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
